"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","genres","language","description","popularity","vote_count","vote_average","budget","revenue"
"124093","Movie","Jism 2","Pooja Bhatt","Sunny Leone, Randeep Hooda, Arunoday Singh, Arif Zakaria, Sumit Nijhawan","India","2012-08-03","2012","4.3","","Thriller","hi","A porn star is hired by a dashing intelligence officer as a 'honey-trap' for a dreaded assassin. She not only has to confront her bitter-sweet past, but is also forced to make an impossible choice - one that will put her own life in jeopardy.","5.06","25","4.3","2006871","7040609"
"120942","Movie","Teri Meri Kahaani","Kunal Kohli","Shahid Kapoor, Priyanka Chopra Jonas, Omar Khan, Prachi Desai, Neha Sharma","India","2012-06-22","2012","5.955","","Comedy, Drama, Romance","hi","A couple lives though three different lives over different eras as destiny conspires to make them fall in love with each other, against all odds.","4.918","33","5.955","0","0"
"192558","Movie","Aashiqui 2","Mohit Suri","Aditya Roy Kapur, Shraddha Kapoor, Shaad Randhawa, Mahesh Thakur, Salil Acharya","India","2013-04-26","2013","6.7","","Drama, Romance","hi","A young woman meets a failing musician who launches her singing career, but their relationship is doomed when people assume he's with her for her fame and fortune.","35.993","159","6.7","1300000","16000000"
"77951","Movie","Walking with Dinosaurs","Neil Nightingale, Barry Cook","Justin Long, John Leguizamo, Tiya Sircar, Skyler Stone, Clay Savage","Australia, India, United Kingdom, United States of America","2013-12-18","2013","6.152","","Animation, Family, Adventure","en","In a time when dinosaurs rule the Earth, the smallest dinosaur of the herd, a playful Pachyrhinosaurus named Patchi, embarks on the biggest adventure of his life. As he tries to find his place in a spectacular world filled with fun-loving friends and a few dangerous foes, Patchi will discover the courage he needs to become the leader of the herd and a hero for the ages.","26.395","479","6.152","80000000","126500000"
"44977","Movie","Dhoom 3","Vijay Krishna Acharya","Aamir Khan, Abhishek Bachchan, Katrina Kaif, Uday Chopra, Jackie Shroff","India","2013-12-19","2013","6.1","","Action, Crime","hi","To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case.","18.693","285","6.1","19500000","91000000"
"115348","Movie","Paranoia","Robert Luketic","Liam Hemsworth, Harrison Ford, Gary Oldman, Amber Heard, Josh Holloway","India, United States of America","2013-08-14","2013","5.7","","Drama, Thriller","en","An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price—he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.","16.68","852","5.7","35000000","17056265"
"146239","Movie","Delivery Man","Ken Scott","Vince Vaughn, Cobie Smulders, Chris Pratt, Britt Robertson, Jack Reynor","United States of America, India","2013-10-10","2013","6.2","","Comedy","en","An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.","14.505","1488","6.2","26000000","51164106"
"162903","Movie","The Fifth Estate","Bill Condon","Benedict Cumberbatch, Daniel Brühl, Anthony Mackie, David Thewlis, Alicia Vikander","India, United States of America","2013-10-11","2013","6.0","","Drama, Thriller","en","A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.","13.695","1011","6.0","28000000","8555008"
"121677","Movie","The Reluctant Fundamentalist","Mira Nair","Riz Ahmed, Kate Hudson, Liev Schreiber, Kiefer Sutherland, Om Puri","Qatar, United States of America, India","2013-04-24","2013","6.591","","Thriller","en","In New York, a Pakistani native finds that his American Dream has collapsed in the wake of the 9/11 terrorist attacks.","13.597","215","6.591","15000000","2200000"
"185008","Movie","Yeh Jawaani Hai Deewani","Ayan Mukerji","Ranbir Kapoor, Deepika Padukone, Aditya Roy Kapur, Kalki Koechlin, Kunaal Roy Kapur","India","2013-05-31","2013","7.2","","Romance, Comedy","hi","On a trekking trip, an introverted Naina falls for a charming ex-classmate, whose thirst for adventure drives them apart. Years later, their paths cross again.","13.022","266","7.2","7700000","46000000"
"204435","Movie","Krrish 3","Rakesh Roshan","Hrithik Roshan, Priyanka Chopra Jonas, Vivek Oberoi, Kangana Ranaut, Arif Zakaria","India","2013-11-01","2013","5.6","","Action, Science Fiction","hi","Krrish and his father must team up to save the world from a psychokinetic evil man named Kaal and his army of mutants.","11.772","179","5.6","20000000","84000000"
"205022","Movie","Chennai Express","Rohit Shetty","Shah Rukh Khan, Deepika Padukone, Nikitin Dheer, Manorama, Sathyaraj","India","2013-08-08","2013","6.5","","Romance, Comedy, Action","hi","Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.","11.543","335","6.5","18000000","62000000"
"191714","Movie","The Lunchbox","Ritesh Batra","Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui, Lillete Dubey, Nasirr Khan","France, Germany, India, United States of America","2013-09-20","2013","7.3","","Drama, Romance","hi","A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.","11.522","718","7.3","3400000","17240000"
"244049","Movie","Drishyam","Jeethu Joseph","Mohanlal, Meena, Asha Sarath, Kalabhavan Shajon, Ansiba Hassan","India","2013-12-19","2013","7.61","","Thriller, Crime, Drama, Family","ml","Georgekutty lives a happy life with his wife and daughters. Things take a turn when his daughter gets indecently filmed using a hidden camera, by the son of a police inspector.","11.195","200","7.61","750000","12000000"
"235984","Movie","Goliyon Ki Raasleela Ram-Leela","Sanjay Leela Bhansali","Ranveer Singh, Deepika Padukone, Richa Chadha, Supriya Pathak, Sharad Kelkar","India","2013-11-14","2013","6.9","","Drama, Romance","hi","Ran and Leela are passionately in love with each other. The only problem is that their respective clans have been enemies for 500 years.","11.028","184","6.9","0","32000000"
"238302","Movie","Saving Santa","Aaron Seelman, Leon Joosen","Martin Freeman, Tim Curry, Tim Conway, Pam Ferris, Ashley Tisdale","India, United Kingdom, United States of America","2013-11-05","2013","5.2","","Animation, Comedy, Family","en","A lowly stable elf finds that he is the only one who can stop an invasion of the North Pole by using the secret of Santa's Sleigh, a TimeGlobe, to travel back in time to Save Santa - twice.","10.294","98","5.2","7500000","0"
"93828","Movie","Welcome to the Punch","Eran Creevy","James McAvoy, Mark Strong, David Morrissey, Peter Mullan, Daniel Mays","Canada, India, United Kingdom, United States of America","2013-03-15","2013","5.9","","Action, Adventure, Crime","en","When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.","10.117","657","5.9","8500000","3900000"
"206324","Movie","Bhaag Milkha Bhaag","Rakeysh Omprakash Mehra","Farhan Akhtar, Sonam Kapoor Ahuja, Divya Dutta, Pavan Malhotra, Rebecca Breeds","India","2013-07-12","2013","7.4","","History, Drama","hi","The true story of the ""Flying Sikh"" world champion runner and Olympian Milkha Singh who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.","9.753","251","7.4","4600000","25000000"
"198556","Movie","Main Krishna Hoon","Rajiv S. Ruia","Paresh Ganatra, Juhi Chawla Mehta, Namit Shah, Hrithik Roshan, Katrina Kaif","India","2013-01-25","2013","6.348","","Animation, Family","hi","In answer to an orphan boy's prayers, the divine Lord Krishna comes to Earth, befriends the boy, and helps him find a loving family.","9.579","82","6.348","0","0"
"117319","Movie","Vishwaroopam","Kamal Haasan","Kamal Haasan, Rahul Bose, Andrea Jeremiah, Pooja Kumar, Shekhar Kapur","India","2013-01-25","2013","6.3","","Action, Thriller","ta","Vishwanathan, a Kathak dance teacher in New York, is happy in his marriage with Nirupama, a nuclear oncologist who married him to pursue higher studies in the USA. Deciding to cut ties with her husband, Nirupama hires a private detective to monitor his activities. To her utter shock, certain truths about her husband are subsequently revealed, setting off a chain of events that will change both of their lives irreversibly.","9.513","94","6.3","17000000","51000000"
"165904","Movie","Special 26","Neeraj Pandey","Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill, Divya Dutta","India","2013-02-07","2013","7.3","","Crime, Drama, Thriller","hi","In the early 1980s in India, a group of con artists rob businessmen and politicians by posing as officers of the CBI or Income Tax Department. The gang stages fake raids during which they steal great amounts of money from their targets while a relentless cop is on their trail.","9.206","203","7.3","7100000","18000000"
"215776","Movie","Madras Cafe","Shoojit Sircar","John Abraham, Nargis Fakhri, Raashii Khanna, Siddhartha Basu, Prakash Belawadi","India","2013-08-23","2013","6.5","","Thriller, Drama, Action","hi","An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.","8.239","120","6.5","5400000","6500000"
"209419","Movie","Neelakasham Pachakadal Chuvanna Bhoomi","Sameer Thahir","Dulquer Salmaan, Sunny Wayne, Bala Hijam, Ena Saha, Dhritiman Chatterjee","India","2013-08-09","2013","7.0","","Adventure, Thriller, Romance","ml","Kasi and Suni are close friends who studied together in an engineering college. Assi, who comes to Kerala to study engineering under the North East quota falls in love with Kasi. Certain incidents that follow set Kasi and Suni on a road trip to Nagaland on two motorcycles. The incidents that happen during this road adventure forms the film.","8.059","47","7.0","0","0"
"193197","Movie","Seethamma Vakitlo Sirimalle Chettu","Srikanth Addala","Venkatesh, Mahesh Babu, Prakash Raj, Anjali, Samantha Ruth Prabhu","India","2013-01-11","2013","6.4","","Family, Drama","te","Seethamma Vakitlo Sirimalle Chettu revolves around a lovable family headed by Relangi . He has two sons- Vijay ""Peddodu"" and Ajay ""Chinnodu"". The unemployment of his children and the ridicule heaped on the family by relatives puts some strain on the relationships. What does he do in these circumstances is the rest of the story.","7.565","28","6.4","0","10349042"
"202796","Movie","Zindagi 50 50","","Veena Malik, Riya Sen, Rajan Verma, Arya Babbar, Supriya Kumari","India","2013-08-12","2013","3.0","","Comedy, Drama","hi","Zindagi 50 50 has three stories of common people's special dreams. And to fulfill those dreams they have to struggle hard. Sometimes few get it easily, where most of them must struggle very hard with lots of sacrifice, values, principals to achieve their dreams. Among them only few get it after long struggle time where most of them have to loose everything with a failure tag.","7.326","5","3.0","0","0"
"157293","Movie","ABCD","Remo D'Souza","Prabhu Deva, Ganesh Acharya, Kay Kay Menon, Lauren Gottlieb, Dharmesh Yelande","India","2013-02-07","2013","5.9","","Drama","hi","When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.","7.15","55","5.9","0","222000"
"191121","Movie","Raanjhanaa","Aanand L. Rai","Dhanush, Sonam Kapoor Ahuja, Abhay Deol, Swara Bhasker, Mohammed Zeeshan Ayyub","India","2013-06-21","2013","6.6","","Drama, Romance","hi","A small-town boy needs to break through the class divide to gain acceptance from his childhood sweetheart who is in love with big city ideals.","6.923","146","6.6","6400000","1171761"
"240614","Movie","R... Rajkumar","Prabhu Deva","Shahid Kapoor, Sonakshi Sinha, Mukul Dev, Ashish Vidhyarthi, Sonu Sood","India","2013-12-06","2013","6.16","","Action, Romance","hi","Rajkumar, an aimless youth, works for a drug baron and is sent to kill a rival dealer. His life is changed forever when he meets Chanda, and has no idea she is the adopted daughter of the man he is supposed to kill.","6.623","94","6.16","0","0"
"177358","Movie","Jolly LLB","Subhash Kapoor","Arshad Warsi, Boman Irani, Saurabh Shukla, Amrita Rao, Harsh Chhaya","India","2013-03-15","2013","7.1","","Comedy, Drama","hi","Wanting to earn fame and fortune, a small time lawyer files a PIL for an infamous hit-and-run, and thus learns what it really is like to be a lawyer.","6.567","118","7.1","0","0"
"44749","Movie","Race 2","Abbas Alibhai Burmawalla, Mustan Alibhai Burmawalla","Saif Ali Khan, John Abraham, Deepika Padukone, Anil Kapoor, Ameesha Patel","India","2013-01-25","2013","5.5","","Thriller, Action, Adventure, Crime","hi","Ranveer Singh (Saif Ali Khan) travels to exotic locales and confronts the Turkish mafia on a mission to avenge the death of his lover Sonia in this action-packed sequel. In the process of seeking her killers, Ranveer crosses Armaan Mallick (John Abraham) and Aleena (Deepika Padukone) -- two of the most feared figures in the Turkish underworld. Meanwhile, Ranveer's loyal friend RD (Anil Kapoor) and his new partner Cherry (Amisha Patel) offer a helping hand in a world where love is cheap and trust is a luxury most agents can't afford.","6.435","108","5.5","0","0"
"191726","Movie","Ugly","Anurag Kashyap","Ronit Roy, Rahul Bhat, Vineet Kumar Singh, Tejaswini Kolhapure, Girish Kulkarni","India","2013-05-17","2013","6.9","","Thriller, Drama, Mystery, Crime","hi","A team of the best cops in Mumbai is dispatched to find a girl who has gone missing from her father's car. As the hunt for the kidnapper begins, fingers suspiciously point to closer home.","6.386","119","6.9","700000","2200000"
"191735","Movie","Singam 2","Hari","Suriya, Anushka Shetty, Hansika Motwani, Vivek, Santhanam","India","2013-07-05","2013","5.7","","Action, Comedy, Crime","ta","Picking up the storyline from where Singam ended, Duraisingam has gone undercover after meeting the Home Minister and is working as an NCC officer in a school in Thoothukudi. The only people who know about this operation are the Chief Minister and Home Minister apart from himself.","6.313","52","5.7","7700000","0"
"128206","Movie","Shahid","Hansal Mehta","Rajkummar Rao, Kay Kay Menon, Tigmanshu Dhulia, Mohammed Zeeshan Ayyub, Vipin Sharma","India","2013-10-18","2013","7.2","","Drama, Crime","hi","A story based on real-life human-rights and criminal lawyer, Shahid Azmi, who was slain while defending the wrongly accused by the law in terrorist activities.","6.309","68","7.2","970000","6100000"
"191562","Movie","Go Goa Gone","Krishna D.K., Raj Nidimoru","Kunal Khemu, Anand Tiwari, Vir Das, Saif Ali Khan, Puja Gupta","India","2013-05-10","2013","5.8","","Comedy, Horror","hi","A rave party off the coast of Goa goes horrifyingly and hilariously wrong when the island is overrun with zombies.","6.161","105","5.8","2700000","5400000"
"168245","Movie","Kai Po Che!","Abhishek Kapoor","Sushant Singh Rajput, Rajkummar Rao, Amit Sadh, Amrita Puri, Asif Basra","India","2013-02-13","2013","7.0","","Drama","hi","Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.","5.849","133","7.0","0","0"
"228355","Movie","Boss","Anthony D'Souza","Akshay Kumar, Shiv Panditt, Mithun Chakraborty, Ronit Roy, Aditi Rao Hydari","India","2013-10-16","2013","5.5","","Action, Comedy, Drama","hi","Disowned by his father as a boy, Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned, his father pleads for Surya's help.","5.699","73","5.5","0","0"
"185640","Movie","Commando - A One Man Army","Dilip Ghosh","Vidyut Jammwal, Pooja Chopra, Jaideep Ahlawat, Jagat Rawat, Ishita Vyas","India","2013-04-11","2013","6.5","","Action","hi","A disavowed Indian commando helps protect a woman from a local thug who is hellbent on forcing her to marry him.","5.338","58","6.5","0","0"
"217446","Movie","Satyagraha","Prakash Jha","Amitabh Bachchan, Ajay Devgn, Kareena Kapoor Khan, Arjun Rampal, Amrita Rao","India","2013-08-30","2013","6.2","","Drama","hi","Satyagraha is the story of a son who yearns for a father. Of a father, who grieves for his lost son. Of a young woman who fights so hard with life that she has forgotten to love. Of an ambitious rabble-rouser, for whom action is the knee-jerk mantra. It is the story of how these four discover one another, and come together to raise hell, shaking the powers that be to their very roots! But, Satyagraha is also the story of an influential power-hungry despot who will stop at nothing to destroy them.","5.251","37","6.2","0","0"
"136797","Movie","Need for Speed","Scott Waugh","Aaron Paul, Dominic Cooper, Imogen Poots, Kid Cudi, Rami Malek","India, United States of America","2014-03-12","2014","6.418","","Action, Crime, Drama, Thriller","en","The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.","44.267","4399","6.418","66000000","203277636"
"228194","Movie","The Hundred-Foot Journey","Lasse Hallström","Helen Mirren, Manish Dayal, Om Puri, Charlotte Le Bon, Rohan Chand","India, United States of America, United Arab Emirates","2014-08-06","2014","7.3","","Drama, Comedy","en","A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant.","19.578","1443","7.3","22000000","89500000"
"280690","Movie","Kick","Sajid Nadiadwala","Salman Khan, Jacqueline Fernandez, Randeep Hooda, Nawazuddin Siddiqui, Mithun Chakraborty","India","2014-07-25","2014","5.7","","Action, Romance, Comedy, Crime","hi","An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.","18.234","154","5.7","22000000","55000000"
"297222","Movie","PK","Rajkumar Hirani","Aamir Khan, Anushka Sharma, Saurabh Shukla, Boman Irani, Sushant Singh Rajput","India","2014-12-18","2014","7.7","","Comedy, Drama, Science Fiction","hi","A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.","17.746","1016","7.7","13000000","118920000"
"250538","Movie","The Good Lie","Philippe Falardeau","Reese Witherspoon, Corey Stoll, Thad Luckinbill, Sarah Baker, Maria Howell","India, Kenya, United States of America","2014-09-10","2014","7.3","","Drama","en","A young refugee of the Sudanese Civil War who wins a lottery for relocation to the United States with three other lost boys. Encountering the modern world for the first time, they develop an unlikely friendship with a brash American woman assigned to help them, but the young man struggles to adjust to this new life and his feelings of guilt about the brother he left behind.","17.394","493","7.3","20000000","3396345"
"280795","Movie","Haider","Vishal Bhardwaj","Shahid Kapoor, Tabu, Kay Kay Menon, Shraddha Kapoor, Narendra Jha","India","2014-10-02","2014","7.213","","Crime, Drama","hi","A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.","15.374","228","7.213","7000000","11500000"
"263475","Movie","Kaththi","A.R. Murugadoss","Vijay, Samantha Ruth Prabhu, Sathish, Neil Nitin Mukesh, Tota Roy Chowdhury","India","2014-10-22","2014","7.052","","Action, Drama","ta","Kathiresan aka Kaththi, a criminal, escapes from the Kolkata prison and comes to Chennai, where he comes across his doppelganger Jeevanandham, fighting for his life after being shot at by unknown men. Kathir decides to pass off as Jeeva and make away with a lump sum amount but once he realizes who Jeeva really is, Kathir turns a crusader.","14.78","97","7.052","1600000","0"
"262903","Movie","Main Tera Hero","David Dhawan","Varun Dhawan, Ileana D'Cruz, Nargis Fakhri, Anupam Kher, Rajpal Yadav","India","2014-04-04","2014","5.5","","Romance, Comedy","hi","Seenu loves Sunaina but they're chased by a stalking cop, an infatuated beauty and her mafia don dad - can Seenu's heroics work?","14.605","154","5.5","0","0"
"277432","Movie","Happy New Year","Farah Khan","Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Boman Irani, Sonu Sood","India","2014-10-24","2014","6.1","","Action, Comedy, Crime, Adventure","hi","Six would-be thieves enter a prestigious dance competition as a cover for their larger goal of pulling off a major heist.","10.907","261","6.1","25000000","0"
"251626","Movie","Hasee Toh Phasee","Vinil Mathew","Sidharth Malhotra, Parineeti Chopra, Adah Sharma, Manoj Joshi, Sharat Saxena","India","2014-02-07","2014","6.5","","Comedy, Romance","hi","On the eve of Nikhil and Karishma’s engagement, Karishma’s wealthy father, Devesh Solanki, expresses his disapproval, believing Nikhil to be a lackadaisical young man. With one week to prove himself worthy to marry Karishma, Nikhil and Karishma's sister, Meeta, grow closer to each other.","10.685","102","6.5","0","0"
"283589","Movie","Bang Bang!","Siddharth Anand","Hrithik Roshan, Katrina Kaif, Danny Denzongpa, Javed Jaffrey, Jimmy Shergill","Czech Republic, India, Thailand","2014-10-02","2014","6.196","","Action, Adventure, Comedy, Romance, Thriller","hi","A young bank receptionist gets mixed up with Rajveer Nanda, a man who has a mysterious background.","10.19","225","6.196","0","0"
"244237","Movie","Jai Ho","Sohail Khan","Salman Khan, Tabu, Danny Denzongpa, Daisy Shah, Mahesh Manjrekar","India","2014-01-24","2014","5.0","","Action, Drama","hi","An upright ex-army man, Jai fights a solitary war against corruption and injustice. With a simple mantra to pay forward, he starts off by helping one person and forms an ever growing circle of people helping each other.","10.085","90","5.0","0","0"
"259943","Movie","Coming Home","Zhang Yimou","Gong Li, Chen Daoming, Zhang Huiwen, Guo Tao, Liu Peiqi","China, France, Hong Kong, India, United States of America","2014-05-16","2014","7.3","","Drama, Romance","zh","Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer remembers him.","9.404","190","7.3","0","47587984"
"59981","Movie","Legends of Oz: Dorothy's Return","Dan St. Pierre, Will Finn","Lea Michele, Dan Aykroyd, Jim Belushi, Kelsey Grammer, Tacey Adams","India, United States of America","2014-05-08","2014","6.3","","Animation, Family, Fantasy","en","Dorothy wakes up in post-tornado Kansas, only to be whisked back to Oz to try to save her old friends the Scarecrow, the Lion, the Tin Man and Glinda from a devious new villain, the Jester. Wiser the owl, Marshal Mallow, China Princess and Tugg the tugboat join Dorothy on her latest magical journey through the colorful landscape of Oz to restore order and happiness to Emerald City.","9.371","367","6.3","70000000","18662027"
"285803","Movie","Singham Returns","Rohit Shetty","Ajay Devgn, Kareena Kapoor Khan, Amole Gupte, Anupam Kher, Vineet Sharma","India","2014-08-15","2014","6.103","","Action","hi","Owing to the wrongdoings affiliated with evils similar to black money, an honest but ferocious police officer returns as the Deputy Commissioner of Police with the prospect of wiping out injustice.","8.694","102","6.103","13000000","26000000"
"287767","Movie","Mardaani","Pradeep Sarkar","Rani Mukerji, Tahir Raj Bhasin, Jisshu Sengupta, Sanjay Taneja, Mona Ambegaonkar","India","2014-08-22","2014","6.6","","Action, Crime, Drama, Thriller","hi","A Mumbai police officer's search for a missing teenage girl leads her to the depraved world of child trafficking. What follows is a cat-and-mouse game between the officer and a ruthless mafia kingpin.","8.601","100","6.6","2121476","7557761"
"259720","Movie","2 States","Abhishek Varman","Alia Bhatt, Arjun Kapoor, Amrita Singh, Revathi, Ronit Roy","India","2014-04-17","2014","6.5","","Comedy, Romance, Drama","hi","A man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. As feared, differences between the families pose a hurdle.","8.518","146","6.5","4587786","22414611"
"254263","Movie","The Swan Princess: A Royal Family Tale","Richard Rich","Laura Bailey, Yuri Lowenthal, Joseph Medrano, James Arrington, Darrel Guilbeau","India, South Korea, United States of America","2014-02-25","2014","5.9","","Family, Animation, Fantasy","en","Shortly after the Royal Family adopts a young girl named Alise, she is taken away into the forest. Princess Odette, Derek and their woodland friends, must work together to find a way to bring her home to the castle.","8.212","40","5.9","30000000","0"
"268660","Movie","Bangalore Days","Anjali Menon","Nazriya Nazim Fahadh, Nivin Pauly, Dulquer Salmaan, Fahadh Faasil, Parvathy Thiruvothu","India","2014-05-30","2014","7.5","","Drama, Family, Romance","ml","A fun roller coaster ride about three young people, Aju, Divya and Kuttan who are cousins, reach Bangalore to dream, discover & explore!","8.046","119","7.5","7400000","1300000"
"250551","Movie","Gunday","Ali Abbas Zafar","Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan, Saurabh Shukla","India","2014-02-14","2014","5.0","","Action, Crime, Drama","hi","The lives of Calcutta's most powerful gangsters - Bikram and Bala, changes when Nandita enters it. Then a counter-force takes charge and a thriller unfolds.","7.952","103","5.0","0","0"
"206821","Movie","The Longest Week","Peter Glanz","Jason Bateman, Olivia Wilde, Billy Crudup, Jenny Slate, Tony Roberts","India, United States of America","2014-09-05","2014","5.1","","Comedy, Drama","en","Left broke and homeless by his wealthy parents' divorce, a young man moves in with an old friend and finally meets the woman of his dreams -- only to discover she's already dating his friend.","7.614","293","5.1","0","46460"
"252841","Movie","Highway","Imtiaz Ali","Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar, Saharsh Kumar Shukla","India","2014-02-13","2014","7.2","","Drama, Romance, Crime","hi","Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.","7.379","165","7.2","2860530","5458444"
"276935","Movie","Ek Villain","Mohit Suri","Ritesh Deshmukh, Sidharth Malhotra, Shraddha Kapoor, Shaad Randhawa, Aamna Shariff","India","2014-06-27","2014","6.493","","Romance, Action, Crime, Thriller","hi","An ex-gangster re-enters the world of violence after his pregnant wife is murdered and torments the killer by capturing and releasing him again and again.","7.248","153","6.493","0","1278108"
"284288","Movie","Mary Kom","Omung Kumar","Priyanka Chopra Jonas, Darshan Kumaar, Shishir Sharma, Sunil Thapa, Robin Das","India","2014-09-05","2014","7.1","","Action, Drama, History","hi","A chronicle of the life of Indian boxer 'Mary Kom' who went through several hardships before audaciously accomplishing her ultimate dream.","6.946","97","7.1","224056","15536328"
"291157","Movie","Khoobsurat","Shashanka Ghosh","Sonam Kapoor Ahuja, Fawad Khan, Kirron Kher, Ratna Pathak Shah, Aditi Rao Hydari","India, United States of America","2014-09-19","2014","6.6","","Comedy, Romance","hi","A vibrant, hopelessly romantic physiotherapist meets a handsome young Rajput prince who is the complete opposite of her – and is engaged to someone else.","6.838","118","6.6","230","0"
"276928","Movie","Humpty Sharma Ki Dulhania","Shashank Khaitan","Varun Dhawan, Alia Bhatt, Ashutosh Rana, Sidharth Shukla, Aditya Sharma","India","2014-07-11","2014","6.3","","Drama, Comedy, Romance","hi","A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra'(wedding dress worth Rs. 2.5 Lakh), she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.","6.685","106","6.3","0","0"
"247645","Movie","Queen","Vikas Bahl","Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Mish Boyko, Jeffrey Ho","India","2014-03-07","2014","7.3","","Comedy, Drama","hi","Rani, a 24-year-old homely girl, decides to go on her honeymoon alone when her fiancé calls off the wedding. Traveling around Europe, she finds joy, makes friends, and gains new-found independence.","6.59","277","7.3","1900000","17000000"
"249772","Movie","1: Nenokkadine","Sukumar","Mahesh Babu, Kriti Sanon, Nassar, Anu Hasan, Kelly Dorji","India","2014-01-10","2014","6.5","","Action, Thriller, Romance","te","A schizophrenic rock musician, is convinced that his parents were murdered by three men. Taking the support of a journalist, he sets out to find the culprits. Will he succeed in his mission, and in the process, what will he learn about his own roots?","6.532","81","6.5","0","6019000"
"253533","Movie","Manam","Vikram Kumar","Nagarjuna Akkineni, Nageshwara Rao Akkineni, Naga Chaitanya Akkineni, Shriya Saran, Samantha Ruth Prabhu","India","2014-05-23","2014","7.0","","Comedy, Drama, Fantasy, Family","te","A married couple die in an accident, leaving behind a son. As he grows up and becomes successful, he comes across reincarnations of his father and mother as youngsters, and vows to bring them back together.","6.422","51","7.0","0","0"
"246087","Movie","Jilla","Nesan","Mohanlal, Vijay, Sampath Raj, Kajal Agarwal, Mahat Raghavendra","India","2014-01-10","2014","5.766","","Action","ta","A cop decides to take on his godfather, who raised him from childhood, and make him realize the error of his ways.","6.3","62","5.766","8000000","18000000"
"271200","Movie","Heropanti","Sabbir Khan","Tiger Shroff, Kriti Sanon, Prakash Raj, Shireesh Sharma, Sandeepa Dhar","India","2014-05-23","2014","5.7","","Romance, Action","hi","Two young people find love despite the violent landscape in which they live.","6.259","64","5.7","4200000","10000000"
"270766","Movie","Jigarthanda","Karthik Subbaraj","Siddharth, Bobby Simha, Karunakaran, Ramachandran Durairaj, Guru Somasundaram","India","2014-08-01","2014","7.4","","Music, Crime, Comedy, Thriller","ta","A budding director endeavors to research a merciless gangster for making a film on gangsterism. But his secret attempts to conduct the research fail when he gets caught for snooping.","6.099","64","7.4","1600000","0"
"257344","Movie","Pixels","Chris Columbus","Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage, Josh Gad","China, France, India, United States of America","2015-07-16","2015","5.7","","Action, Comedy, Science Fiction","en","Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.","67.677","7602","5.7","88000000","244900000"
