"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","genres","language","description","popularity","vote_count","vote_average","budget","revenue"
"622792","Movie","Kanguva","Siva","Suriya, Bobby Deol, Disha Patani, B. S. Avinash, Kovai Sarala","India","2024-11-14","2024","4.2","","Action, Thriller, Fantasy","ta","A bounty hunter in present day, learns about his previous life as a legendary warrior, when fate unites him with a mutant kid.","22.701","14","4.2","0","13885456"
"472221","Movie","The Goat Life","Blessy","Prithviraj Sukumaran, K R  Gokul, Jimmy Jean-Louis, Talib Al Balushi, Rik Aby","India","2024-03-28","2024","7.3","","Drama, Adventure","ml","Indian migrant worker Najeeb Muhammad goes to Saudi Arabia to earn money. However, in a twist of fate, he finds himself living a slave-like existence, herding goats in the middle of the desert.","22.487","35","7.3","9800000","19000000"
"1239511","Movie","Lucky Baskhar","Venky Atluri","Dulquer Salmaan, Meenakshi Chaudhary, Rajkumar Kasireddy, Ramki, Maganti Srinath","India","2024-10-30","2024","7.439","","Drama, Thriller, Crime","te","A cash-strapped bank cashier embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.","19.206","41","7.439","0","0"
"1084812","Movie","Aavesham","Jithu Madhavan","Fahadh Faasil, Hipster, Mithun Jai Sankar, Roshan Shanavas, Sajin Gopu","India","2024-04-11","2024","7.3","","Comedy, Action","ml","Three college freshmen in Bangalore befriend an eccentric gangster to get revenge on their senior bullies.","18.59","56","7.3","3400000","0"
"1149791","Movie","Premalu","Girish A. D.","Naslen, Mamitha Baiju, Sangeeth Prathap, Shyam Mohan, Akhila Bhargavan","India","2024-02-09","2024","7.7","","Romance, Comedy","ml","Sachin, a carefree graduate, crosses paths with Reenu, a spirited IT professional, in Hyderabad. As their friendship deepens, unspoken feelings, career ambitions and life choices challenge their bond.","15.878","39","7.7","380000","9000000"
"1069945","Movie","Manjummel Boys","Chidambaram","Soubin Shahir, Sreenath Bhasi, Balu Varghese, Ganapathi S Poduval, Lal Jr.","India","2024-02-22","2024","7.7","","Adventure, Thriller, Drama","ml","Manjummel Boys, based on a real story, is about a bunch of friends who set out on a trip to Kodaikanal and the events that occur there.","14.933","50","7.7","0","0"
"1093966","Movie","Vettaiyan","T. J. Gnanavel","Rajinikanth, Amitabh Bachchan, Fahadh Faasil, Rana Daggubati, Manju Warrier","India","2024-10-10","2024","6.1","","Action, Crime, Drama","ta","A sought-after Supercop gets caught in a series of unexpected events when he encounters a suspect who is accused of being involved in a murder case.","14.378","18","6.1","35500000","30745762"
"950075","Movie","Sookshmadarshini","MC Jithin","Nazriya Nazim Fahadh, Basil Joseph, Sidharth Bharathan, Deepak Parambol, Merin Philip","India","2024-11-22","2024","7.4","","Mystery, Thriller, Comedy","ml","Manuel returns with his mother to their former home in a middle-class neighbourhood. Suspicious of his intentions, Priyadarshini and her friends begin gathering clues, convinced he may be hiding something sinister.","13.907","15","7.4","0","0"
"1129608","Movie","The Greatest of All Time","Venkat Prabhu","Vijay, Prashanth, Prabhu Deva, Mohan, Ajmal Ameer","India","2024-09-05","2024","4.9","","Action, Drama, Thriller","ta","A once decorated member of the Special Anti-Terrorism Squad (SATS) is called back into action by his former colleagues for an important mission, setting him on a dangerous collision course with his own past.","13.457","22","4.9","36000000","47700000"
"869760","Movie","Hanu-Man","Prasanth Varma","Teja Sajja, Vinay Rai, Amritha Aiyer, Varalaxmi Sarathkumar, Vennela Kishore","India","2024-01-11","2024","6.4","","Fantasy, Action, Comedy, Science Fiction","te","In a small village, Hanumanthu, a petty thief, finds a mysterious gem, that gives him god-like powers. Will he succeed in keeping these powers from falling into the wrong hands and save his village?","13.027","25","6.4","4809416","0"
"861451","Movie","Martin","A. P. Arjun","Dhruva Sarja, Vaibhavi Shandilya, Anveshi Jain, Giorgia Andriani, Chikkanna","India","2024-10-11","2024","2.2","","Action, Drama, Thriller","kn","Martin revolves around Lt. Brigadier Arjun Saxena, whose journey takes him from Pakistan to India to discover his real identity and fight against black market dealers, who are involved with terrorists to orchestrate massive attacks in the country.","12.974","6","2.2","0","0"
"1166133","Movie","Bramayugam","Rahul Sadasivan","Arjun Ashokan, Mammootty, Sidharth Bharathan, Manikanda Achari, Amalda Liz","India","2024-02-15","2024","7.478","","Horror, Thriller, Drama","ml","Thevan, a folk singer of the Paanan caste, has a fateful encounter when escaping slavery, leading to discover an ancient tradition altering his destiny.","11.406","46","7.478","3300000","10000000"
"949716","Movie","Vidaamuyarchi","Magizh Thirumeni","Ajith Kumar, Arjun Sarja, Regina Cassandra, Trisha Krishnan, Aarav Kizar","India","2025-02-06","2025","6.0","","Action, Thriller","ta","Arjun and Kayal, an Indian couple living in Azerbaijan, set out on a journey to visit her parents. Their peaceful trip takes a terrifying turn when Kayal mysteriously disappears. With time running out, Arjun must navigate a web of danger and deception, facing a ruthless gang determined to keep him from uncovering the truth.","35.423","11","6.0","34303950","0"
"1202235","Movie","Daaku Maharaaj","Bobby Kolli","Nandamuri Balakrishna, Bobby Deol, Pragya Jaiswal, Shraddha Srinath, Vedha Agarwal","India","2025-01-12","2025","5.4","","Action","te","A man defends a beleaguered rural community from murderous drug-traffickers.","32.907","5","5.4","0","0"
"1290218","Movie","Painkili","Sreejith Babu","Sajin Gopu, Anaswara Rajan, Jisma Jiji, Roshan Shanavas, Chandu Salimkumar","India","2025-02-14","2025","6.5","","Romance, Comedy","ml","Tale of Suku, who fakes insanity to escape the law. While faking insanity, he falls in love.","20.041","3","6.5","0","0"
"1103756","Movie","Aghathiyaa","Pa. Vijay","Jiiva, Raashii Khanna, Arjun Sarja, Edward Sonnenblick, Matilda","India","2025-02-28","2025","0.0","","Fantasy, Horror, Adventure","ta","Things go awry when a haunted mansion is opened as a tourist attraction by Aghathiyan leading to the unraveling of the dark history behind the mansion's previous occupant.","18.416","0","0.0","0","0"
"1222049","Movie","Nilavuku En Mel Ennadi Kobam","Dhanush","Pavish Narayanan, Anikha Surendran, Priya Prakash Varrier, Mathew Thomas, Venkatesh Menon","India","2025-02-21","2025","6.0","","Romance, Drama","ta","All set to move on with his life, a boy unexpectedly reconnects with his past love.","18.372","1","6.0","1732368","0"
"811944","Movie","Game Changer","Shankar","Ram Charan, Anjali, Kiara Advani, S. J. Suryah, Srikanth","India","2025-01-09","2025","4.5","","Action, Drama","te","Ram, a newly appointed district collector, takes charge in a city in Andhra Pradesh and immediately confronts the deeply entrenched corruption and inefficiency plaguing the government. Determined to bring reforms, he initiates sweeping changes, sparking a fierce conflict with a powerful state Minister.","17.44","10","4.5","41000000","8800000"
"1208735","Movie","Thandel","Chandoo Mondeti","Naga Chaitanya Akkineni, Sai Pallavi, Sundip Ved, Prakash Belawadi, Kalpalatha","India","2025-02-07","2025","7.1","","Romance, Action, Drama, Thriller","te","Fisherman Raju is deeply in love with Satya. However, at one point, she urges him to stop going to the sea and look for other jobs. Ignoring her plea, Raju ventures out and accidentally drifts into Pakistani waters, where he is arrested.","16.7","10","7.1","6400000","20000000"
"1062715","Movie","Sabdham","Arivazhagan Venkatachalam","Aadhi Pinisetty, Lakshmi Menon, Redin Kingsley, Laila, Simran","India","2025-02-28","2025","0.0","","Thriller, Horror","ta","A paranormal investigator is employed by a university to investigate a series of mysterious deaths some are attributing to supernatural causes.","16.607","0","0.0","2500000","0"
"1151536","Movie","Machante Malakha","Boban Samuel","Soubin Shahir, Namitha Pramod, Dileesh Pothan, Manoj K U, Shanthi Krishna","India","2025-02-27","2025","0.0","","Family, Drama","ml","An over-affectionate wife and a husband, who tries hard to adjust with it.","13.547","0","0.0","0","0"
"1012180","Movie","Identity","Anas Khan, Akhil Paul","Tovino Thomas, Trisha Krishnan, Vinay Rai, Mandira Bedi, Shammi Thilakan","India","2025-01-02","2025","6.8","","Action, Thriller, Mystery","ml","A sketch artist and a cop work together to unravel the identity of an elusive killer using the descriptions of his face, etched into the memory of an eye-witness to the brutal crime","13.435","5","6.8","0","0"
"1273049","Movie","Dragon","Ashwath Marimuthu","Pradeep Ranganathan, Anupama Parameswaran, Kayadu Lohar, Mysskin, Gautham Vasudev Menon","India","2025-02-21","2025","10.0","","Romance, Comedy, Drama","ta","Ragavan, infamous for his reckless ways and academic struggles, turns to fraud after a heartbreaking breakup, chasing wealth and power. However, his deceit leads him into perilous territory. Can he find a way out, or will his choices seal his fate?","13.409","1","10.0","4273176","0"
"1232232","Movie","Kannappa","Mukesh Kumar Singh","Vishnu Manchu, Preity Mukhundhan, Akshay Kumar, Mohan Babu, Mohanlal","India","2025-04-10","2025","0.0","","Fantasy, History, Drama","te","An atheist hunter Kannappa becomes a devotee of Lord Shiva and plucked out his eyes in an act of devotion.","12.8","0","0.0","0","0"
"1211999","Movie","Kadhalikka Neramillai","Kiruthiga Udhayanidhi","Ravi Mohan, Nithya Menen, TJ Bhanu, John Kokken, Lal","India","2025-01-14","2025","6.2","","Romance, Drama, Comedy","ta","Does the idea of a perfect life leading to love, marriage and babies exist? Shriya finds it a challenge, especially when she meets men like Siddarth who think marriage is a recipe for disaster, and babies should be banned. When times are changing and relationships are evolving, the idea of love remains timeless- the more you resist it the more you will fall in love.","12.444","4","6.2","0","0"
"1290954","Movie","Rekhachithram","Jofin T. Chacko","Asif Ali, Anaswara Rajan, Manoj K Jayan, Zarin Shihab, Bhama Arun","India","2025-01-09","2025","7.0","","Mystery, Thriller","ml","Having recently served a suspension for gambling online while on duty, Circle Inspector Vivek Gopinath rejoins the police force and is looking to reclaim his lost honour. Awaiting him is a 40-year-old, unresolved murder mystery with a faceless victim.","12.103","11","7.0","2000000","0"
"1380920","Movie","Sankranthiki Vasthunam","Anil Ravipudi","Venkatesh, Aishwarya Rajesh, Meenakshi Chaudhary, Upendra Limaye, Sai Kumar","India","2025-01-14","2025","5.917","","Action, Comedy","te","An ex-cop's attempt to rescue a key figure becomes a hilarious juggling act between his wife and former lover.","11.656","6","5.917","0","0"
"627336","Movie","Empuraan","Prithviraj Sukumaran","Mohanlal, Prithviraj Sukumaran, Manju Warrier, Tovino Thomas, Indrajith Sukumaran","India","2025-03-27","2025","0.0","","Action, Crime, Thriller","ml","The film acts as  Stephen’s rise to power as the infamous Khureshi Ab’raam as well as the aftermath of his departure from Kerala politics at the end of Lucifer.","10.899","0","0.0","0","0"
"1393676","Movie","Kingston","Kamal Prakash","G. V. Prakash Kumar, Divyabharathi, Chetan, Elango Kumaravel, Sabumon Abdusamad","India","2025-03-07","2025","0.0","","Horror, Adventure","ta","","8.858","0","0.0","0","0"
"1418436","Movie","Mazaka","Trinadha Rao Nakkina","Sundeep Kishan, Rao Ramesh, Ritu Varma, Anshu, Murali Sharma","India","2025-02-26","2025","0.0","","Action, Comedy, Romance","te","The path to true love does not run smoothly when a father and son seek marriage at the same time.","8.666","1","0.0","0","0"
"1431043","Movie","Gentlewoman","Joshua Sethuraman","Lijomol Jose, Hari Krishnan, Losliya Mariyanesan","India","2025-03-07","2025","0.0","","Drama","ta","Errors spun by the threads of kinship, the lives of two women unfold, each tale revealed through her own eyes.In this story, the bond between a married woman and her kitchen becomes central to a dark tale of betrayal. Her husband’s mysterious disappearance reveals his affair with an unmarried client, sparking a tense investigation led by the client, who grows suspicious of the wife’s seemingly detached behaviour. While authorities suspect he fled due to financial troubles, the wife seems to know a deeper, nal truth about his fate. In her mind, men who leave women in anguish deserve no farewell.","7.702","0","0.0","0","0"
"1281091","Movie","Officer on Duty","Jithu Ashraf","Kunchacko Boban, Priyamani, Jagadish, Vishak Nair, Ramzan Muhammed","India","2025-02-20","2025","7.5","","Crime, Thriller","ml","A demoted police inspector investigates a counterfeit jewelry racket, becoming entangled in a dangerous web of crime that puts his life at stake.","7.601","1","7.5","0","0"
"942955","Movie","Aalambana","Pari K. Vijay","Vaibhav, Parvatii Nair, Munishkanth, Yogi Babu, Anandaraj","India","2025-03-07","2025","0.0","","Fantasy, Comedy","ta","A kind-hearted but struggling farmer faces financial difficulties and worries about his family's well-being. His life takes a fantastical turn when he accidentally unearths a magical lamp containing a genie.","7.54","0","0.0","0","0"
"1093537","Movie","Adhirshtasaali","Mithran Jawahar","R. Madhavan, Madonna Sebastian, Sai Dhanshika, Upasana Rai, Radikaa Sarathkumar","India","2025-03-07","2025","0.0","","Drama","ta","The life and achievements of GD Naidu.","7.5","0","0.0","0","0"
"1022453","Movie","The Raja Saab","Maruthi Dasari","Malavika Mohanan, Nidhhi Agerwal, Riddhi Kumar, Brahmanandam, Yogi Babu","India","2025-04-10","2025","0.0","","Horror, Comedy, Romance","te","","7.299","0","0.0","0","0"
"280951","Movie","Madha Gaja Raja","Sundar C","Vishal Krishna, Santhanam, Varalaxmi Sarathkumar, Anjali, Sonu Sood","India","2025-01-12","2025","3.0","","Action, Romance, Comedy","ta","Raja, a witty and fearless young man, becomes entangled in a conflict with a corrupt industrialist while trying to protect his family, friends and the woman he loves.","7.24","1","3.0","0","0"
"727121","Movie","Hari Hara Veera Mallu : Part 1 - Sword vs Spirit","Jyothi Krishna, Radha Krishna Jagarlamudi","Pawan Kalyan, Bobby Deol, Nidhhi Agerwal, Nassar, Sunil Varma","India","2025-03-28","2025","0.0","","Action, Drama","te","Set in the Mughal Era, outlaw Veera Mallu is tasked with the job of stealing the Koh-i-Noor diamond from the Mughals.","7.137","0","0.0","0","0"
"1198208","Movie","Veera Dheera Sooran: Part 2","S. U. Arunkumar","Vikram, S. J. Suryah, Suraj Venjaramoodu, Dushara Vijayan, Prudhviraj","India","2025-03-27","2025","0.0","","Action, Crime, Drama","ta","Kaali is a provision store owner and a loving husband and father, whose involvement in a dangerous crime network and his mysterious mission forms the rest of the story.","7.023","0","0.0","0","0"
"1431271","Movie","Niram Marum Ulagil","JB Britto","Bharathiraja, Rio Raj, Sandy, Aegan, Natarajan Subramaniam","India","2025-03-07","2025","0.0","","Drama","ta","","6.995","0","0.0","0","0"
"1209511","Movie","Love Insurance Kompany","Vignesh Shivan","Pradeep Ranganathan, S. J. Suryah, Krithi Shetty, Yogi Babu, Gouri G Kishan","India","2025-07-11","2025","0.0","","Science Fiction, Romance, Comedy","ta","Set 10 years into the future, both a father and son fall in love with the same call girl.","6.856","0","0.0","3000000","0"
"1437273","Movie","Manidham","J. Bruno Savio","Krishna Raju K., Madhunika Rajalakshmi, Kalaimamani Sellappa Jegashanmugam, Yatra Srinivassan, Lakshmi Narayanan","India","2025-03-07","2025","0.0","","Drama","ta","Manidham is an Emotional and Thought-provoking Dramathat Challenges Viewers to Reflect on Their Own Lives and the Impact of Their Choices.He Film Follows Krishnaraj, a Middle-aged Schoolteacher and Devoted Family Man,whose Sudden Death Forces Him to Confront the True Consequences of His Life Decisions, Even as His Restless Spiritremains Bound to His Home.","6.549","0","0.0","0","0"
"1439367","Movie","Asthram  – The Secret","Aravind Rajagopal","Shaam, Niranjani Ashokan, Ranjith D, Nizhalgal Ravi, Jeeva Ravi","India","2025-03-07","2025","0.0","","Thriller","ta","Asthram is a gripping crime thriller that delves into a series of puzzling suicides, where victims are found stabbed under eerily similar circumstances. Determined to uncover the truth, Inspector Akilan tasked himself to investigate the case. As the investigation unfolds, Akilan gathers crucial evidence that links each case, unraveling a web of secrets.","6.535","0","0.0","0","0"
"1123042","Movie","Address","Rajmohan","Esakki Bharath, Atharvaa Murali, Diya Mayurikha, Thambi Ramaiah, Devadarshini","India","2025-03-07","2025","0.0","","Drama, Action","ta","Address is an upcoming Indian Tamil-language action drama film written and directed by Rajamohan. The film features Esakki Barath in the lead role alongside Atharvaa in an extended cameo appearance. The film also features Pooja Jhaveri, Dhiya, Thambi Ramaiah, Devadarshini, A.","6.409","0","0.0","0","0"
"1259024","Movie","Good Bad Ugly","Adhik Ravichandran","Ajith Kumar, Trisha Krishnan, Arjun Das, Prasanna, Sunil Varma","India","2025-04-10","2025","0.0","","Action, Thriller","ta","Ajith Kumar’s 63rd film directed by Adhik Ravichandran","6.195","0","0.0","0","0"
"1213243","Movie","Toxic","Geethu Mohandas","Yash, Nayanthara, Huma Qureshi, Kiara Advani, Sudev Nair","India","2025-04-10","2025","0.0","","Action, Thriller","kn","Set in a bygone era, this gripping tale unfolds in the coastal paradise of Goa, where a powerful drug cartel pulls the strings behind a facade of sun-soaked beaches and vibrant culture.","6.101","0","0.0","0","0"
"1120762","Movie","Robinhood","Venky Kudumula","Nithiin, Sreeleela, Vennela Kishore, Rajendra Prasad","India","2025-03-28","2025","0.0","","Action","te","Robinhood - #VN2 Mythri Movie Makers starring Nithiin as lead actor. Directed by Venky Kudmula, Music by GV Prakash Kumar, Produced by Naveen Yerneni & Y. Ravi Shankar under Mythri Movie Makers Banner.","5.753","0","0.0","0","0"
"949380","Movie","Vanangaan","Bala","Arun Vijay, Roshini Prakash, Samuthirakani, Mysskin, Ridha","India","2025-01-10","2025","4.5","","Drama, Action","ta","The story is about one who bows down only to love but rises against injustices inflicted on those around him.","5.572","2","4.5","0","0"
"1199722","Movie","Get-Set Baby","Vinay Govind","Unni Mukundan, Nikhila Vimal, Meera Vasudevan, Punya Elizabeth Bose, Abhiram Radhakrishnan","India","2025-02-21","2025","0.0","","Drama","ml","A male gynecologist, once the sole man in his college class, works in a female-dominated field. He develops feelings for someone who initially dislikes him but slowly warms up, while facing career challenges.","5.52","0","0.0","0","0"
"1440249","Movie","Butterfly","Monish","Jayanth, Kamalesh, Logeshwaran, Sanjay","India","2025-02-28","2025","10.0","","","ta","In the Blur of Dreams follows a filmmaker as he directs a dream sequence, navigating the creative process while seamlessly blending the boundaries between his role behind the camera and within the story itself.","5.379","1","10.0","0","0"
